    DATA;  ORA;DIR; VEL
20110104;12:00; 46; 1,6
20110104;13:00; 22; 2,8
20110104;14:00;354; 2,4
20110104;15:00; 31; 2,5
20110104;16:00; 27; 2,8
20110104;17:00; 59; 1,1
20110104;18:00; 78; 3,1
20110104;19:00; 45; 2,3
20110104;20:00; 51; 2,2
20110104;21:00; 15; 1,1
20110104;22:00; 64; 3,0
20110104;23:00; 63; 3,2
20110105;00:00; 66; 2,9
20110105;01:00; 65; 2,9
20110105;02:00; 64; 3,3
20110105;03:00; 63; 3,7
20110105;04:00; 77; 3,9
20110105;05:00; 63; 4,3
20110105;06:00; 80; 4,2
20110105;07:00; 82; 4,5
20110105;08:00; 67; 2,6
20110105;09:00; 53; 3,4
20110105;10:00; 89; 2,6
20110105;11:00; 24; 0,7
20110105;12:00;170; 3,4
20110105;13:00;197; 3,2
20110105;14:00;150; 1,6
20110105;15:00;101; 1,4
20110105;16:00; 86; 2,4
20110105;17:00; 67; 2,5
20110105;18:00; 86; 2,4
20110105;19:00; 40; 3,7
20110105;20:00; 91; 3,5
20110105;21:00; 31; 2,2
20110105;22:00; 43; 3,1
20110105;23:00; 64; 3,9
20110106;00:00; 60; 4,0
20110106;01:00; 67; 3,7
20110106;02:00; 61; 2,6
20110106;03:00; 62; 2,9
20110106;04:00; 71; 3,5
20110106;05:00; 62; 2,8
20110106;06:00; 38; 2,4
20110106;07:00; 35; 2,3
20110106;08:00; 71; 0,8
20110106;09:00;172; 1,1
20110106;10:00;231; 1,6
20110106;11:00;206; 1,0
20110106;12:00;231; 2,0
20110106;13:00;223; 2,9
20110106;14:00;201; 4,2
20110106;15:00;185; 3,2
20110106;16:00;147; 2,5
20110106;17:00; 71; 2,0
20110106;18:00; 72; 2,0
20110106;19:00; 61; 2,1
20110106;20:00; 63; 3,3
20110106;21:00; 61; 4,0
20110106;22:00; 58; 3,9
20110106;23:00; 65; 3,7
20110107;00:00; 57; 4,1
20110107;01:00; 61; 3,5
20110107;02:00; 71; 3,3
20110107;03:00; 68; 3,0
20110107;04:00; 73; 2,2
20110107;05:00; 73; 2,3
20110107;06:00; 68; 2,2
20110107;07:00; 68; 3,2
20110107;08:00; 72; 2,6
20110107;09:00; 69; 2,8
20110107;10:00; 63; 0,8
20110107;11:00;199; 0,7
20110107;12:00;248; 1,2
20110107;13:00;230; 1,6
20110107;14:00;169; 2,6
20110107;15:00;144; 4,4
20110107;16:00;136; 3,1
20110107;17:00; 79; 1,8
20110107;18:00; 65; 2,5
20110107;19:00; 67; 2,9
20110107;20:00; 59; 3,0
20110107;21:00; 59; 2,5
20110107;22:00; 68; 2,1
20110107;23:00; 83; 3,6
20110108;00:00; 61; 2,0
20110108;01:00; 71; 2,6
20110108;02:00; 69; 2,4
20110108;03:00; 80; 2,7
20110108;04:00; 98; 2,2
20110108;05:00;150; 5,6
20110108;06:00;146; 3,4
20110108;07:00;155; 3,3
20110108;08:00;198; 2,6
20110108;09:00;172; 0,7
20110108;10:00;243; 1,7
20110108;11:00;232; 0,3
20110108;12:00;206; 0,5
20110108;13:00;202; 2,6
20110108;14:00;191; 1,7
20110108;15:00;157; 2,7
20110108;16:00;141; 2,9
20110108;17:00;161; 4,9
20110108;18:00;190; 1,9
20110108;19:00;107; 0,7
20110108;20:00;202; 2,1
20110108;21:00;239; 2,0
20110108;22:00;191; 1,7
20110108;23:00;176; 1,6
20110109;00:00;176; 1,9
20110109;01:00;256; 1,8
20110109;02:00; 47; 0,3
20110109;03:00;  -; 0,1
20110109;04:00;132; 1,6
20110109;05:00; 81; 1,4
20110109;06:00;109; 1,8
20110109;07:00;128; 1,6
20110109;08:00; 57; 1,6
20110109;09:00; 77; 2,3
20110109;10:00;152; 1,0
20110109;11:00;101; 0,5
20110109;12:00;157; 1,2
20110109;13:00; 84; 1,3
20110109;14:00;250; 0,9
20110109;15:00;220; 2,7
20110109;16:00;266; 1,5
20110109;17:00;234; 1,2
20110109;18:00;251; 0,7
20110109;19:00;338; 1,4
20110109;20:00;258; 1,7
20110109;21:00;328; 1,3
20110109;22:00;329; 1,9
20110109;23:00;328; 1,7
20110110;00:00;344; 1,4
20110110;01:00; 35; 1,1
20110110;02:00; 64; 1,2
20110110;03:00; 36; 1,6
20110110;04:00; 63; 1,5
20110110;05:00;278; 1,0
20110110;06:00;270; 1,1
20110110;07:00;329; 1,2
20110110;08:00; 19; 0,7
20110110;09:00; 49; 1,5
20110110;10:00; 83; 1,3
20110110;11:00; 79; 1,4
20110110;12:00;150; 2,5
20110110;13:00;156; 2,4
20110110;14:00;139; 3,6
20110110;15:00;158; 4,1
20110110;16:00;164; 2,8
20110110;17:00;160; 5,7
20110110;18:00;182; 5,0
20110110;19:00;159; 4,6
20110110;20:00;156; 3,5
20110110;21:00;172; 2,6
20110110;22:00;127; 1,0
20110110;23:00; 93; 1,3
20110111;00:00;139; 2,6
20110111;01:00;119; 2,4
20110111;02:00; 81; 1,1
20110111;03:00;337; 0,3
20110111;04:00; 66; 1,8
20110111;05:00;134; 2,6
20110111;06:00;207; 0,3
20110111;07:00;124; 2,5
20110111;08:00;157; 1,0
20110111;09:00;123; 1,9
20110111;10:00;184; 2,2
20110111;11:00;213; 3,0
20110111;12:00;217; 1,6
20110111;13:00;227; 2,7
20110111;14:00;243; 2,2
20110111;15:00;222; 3,3
20110111;16:00;259; 2,5
20110111;17:00;196; 2,1
20110111;18:00;225; 0,6
20110111;19:00; 89; 0,8
20110111;20:00; 37; 0,6
20110111;21:00; 67; 1,7
20110111;22:00; 82; 1,4
20110111;23:00; 72; 2,7
20110112;00:00; 18; 0,7
20110112;01:00; 47; 1,7
20110112;02:00;  9; 1,1
20110112;03:00; 64; 0,6
20110112;04:00; 86; 1,6
20110112;05:00; 54; 0,5
20110112;06:00; 63; 2,1
20110112;07:00; 54; 2,1
20110112;08:00; 22; 0,7
20110112;09:00;244; 1,2
20110112;10:00;242; 3,0
20110112;11:00;148; 2,5
20110112;12:00;  9; 4,4
20110112;13:00; 15; 4,3
20110112;14:00;  3; 4,5
20110112;15:00; 13; 4,3
20110112;16:00; 18; 4,4
20110112;17:00;299; 2,2
20110112;18:00;341; 4,4
20110112;19:00;328; 4,3
20110112;20:00;311; 3,6
20110112;21:00;319; 4,9
20110112;22:00;325; 4,9
20110112;23:00;316; 3,3
20110113;00:00;319; 3,0
20110113;01:00;332; 5,2
20110113;02:00;318; 3,3
20110113;03:00; 18; 3,0
20110113;04:00;  5; 4,6
20110113;05:00;360; 4,8
20110113;06:00;356; 6,3
20110113;07:00;  3; 6,6
20110113;08:00; 13; 4,5
20110113;09:00; 10; 4,1
20110113;10:00; 18; 4,1
20110113;11:00; 17; 3,6
20110113;12:00; 34; 2,2
20110113;13:00; 39; 1,8
20110113;14:00;336; 3,9
20110113;15:00;  2; 2,1
20110113;16:00; 17; 3,1
20110113;17:00; 46; 3,1
20110113;18:00; 99; 1,6
20110113;19:00; 26; 0,6
20110113;20:00;345; 0,8
20110113;21:00;258; 0,3
20110113;22:00; 55; 1,5
20110113;23:00; 39; 0,4
20110114;00:00; 67; 1,6
20110114;01:00; 60; 1,2
20110114;02:00; 64; 1,8
20110114;03:00; 63; 0,6
20110114;04:00;  -; 0,2
20110114;05:00; 30; 0,3
20110114;06:00; 41; 0,7
20110114;07:00; 34; 0,6
20110114;08:00;  -; 0,0
20110114;09:00;116; 0,9
20110114;10:00;185; 2,0
20110114;11:00;244; 3,1
20110114;12:00;213; 3,1
20110114;13:00;182; 3,1
20110114;14:00;200; 3,0
20110114;15:00;190; 1,2
20110114;16:00;118; 0,5
20110114;17:00;148; 0,6
20110114;18:00;176; 0,8
20110114;19:00;138; 1,0
20110114;20:00; 73; 2,0
20110114;21:00; 24; 1,2
20110114;22:00; 71; 3,0
20110114;23:00; 49; 0,5
20110115;00:00; 65; 2,3
20110115;01:00;345; 0,5
20110115;02:00; 45; 0,9
20110115;03:00; 66; 2,2
20110115;04:00;  -; 0,4
20110115;05:00; 71; 1,8
20110115;06:00; 70; 3,6
20110115;07:00; 63; 3,0
20110115;08:00; 62; 2,2
20110115;09:00; 58; 1,5
20110115;10:00;300; 1,2
20110115;11:00;249; 3,3
20110115;12:00;348;11,4
20110115;13:00;339; 6,5
20110115;14:00;340; 8,5
20110115;15:00;335; 6,8
20110115;16:00;333; 6,3
20110115;17:00;332; 5,5
20110115;18:00;326; 5,0
20110115;19:00;337; 5,9
20110115;20:00;343; 5,5
20110115;21:00;340; 5,6
20110115;22:00;336; 7,1
20110115;23:00;354;12,2
20110116;00:00;356;10,2
20110116;01:00;  3; 9,9
20110116;02:00;  6;11,2
20110116;03:00;356;10,9
20110116;04:00;350;10,6
20110116;05:00;350; 8,8
20110116;06:00;346; 7,9
20110116;07:00;356; 9,4
20110116;08:00;355;12,4
20110116;09:00;358; 9,8
20110116;10:00;  9; 7,1
20110116;11:00;359; 7,1
20110116;12:00;  5; 7,9
20110116;13:00; 10; 9,7
20110116;14:00; 13; 8,3
20110116;15:00;  6; 9,8
20110116;16:00; 13; 7,5
20110116;17:00;346; 4,3
20110116;18:00;346; 8,5
20110116;19:00;328; 5,8
20110116;20:00;354; 6,3
20110116;21:00; 20; 3,5
20110116;22:00;220; 1,8
20110116;23:00;344; 2,9
20110117;00:00;329; 2,1
20110117;01:00; 40; 2,2
20110117;02:00; 19; 4,3
20110117;03:00;320; 0,7
20110117;04:00;337; 3,1
20110117;05:00;302; 1,6
20110117;06:00;328; 2,3
20110117;07:00;313; 0,6
20110117;08:00;257; 1,1
20110117;09:00;229; 1,5
20110117;10:00;202; 1,8
20110117;11:00;248; 2,6
20110117;12:00;256; 3,6
20110117;13:00;232; 3,7
20110117;14:00;241; 3,2
20110117;15:00;193; 1,0
20110117;16:00;275; 2,5
20110117;17:00; 36; 0,7
20110117;18:00; 47; 1,1
20110117;19:00; 73; 1,1
20110117;20:00; 52; 2,3
20110117;21:00; 64; 2,0
20110117;22:00; 72; 2,4
20110117;23:00; 54; 0,8
20110118;00:00; 67; 2,1
20110118;01:00; 72; 2,0
20110118;02:00; 67; 2,5
20110118;03:00; 65; 1,8
20110118;04:00; 68; 3,3
20110118;05:00; 73; 3,4
20110118;06:00; 66; 4,3
20110118;07:00; 63; 4,2
20110118;08:00; 80; 0,7
20110118;09:00;229; 0,5
20110118;10:00;190; 1,0
20110118;11:00;217; 1,6
20110118;12:00;206; 2,9
20110118;13:00;218; 3,4
20110118;14:00;210; 3,5
20110118;15:00;197; 2,5
20110118;16:00;181; 2,7
20110118;17:00;116; 2,9
20110118;18:00;149; 3,3
20110118;19:00;139; 2,6
20110118;20:00;140; 2,4
20110118;21:00; 67; 3,0
20110118;22:00; 64; 3,3
20110118;23:00; 64; 3,1
20110119;00:00; 71; 3,3
20110119;01:00; 80; 2,9
20110119;02:00; 84; 3,1
20110119;03:00; 82; 3,0
20110119;04:00; 79; 2,7
20110119;05:00; 80; 2,8
20110119;06:00; 83; 3,3
20110119;07:00; 61; 3,0
20110119;08:00; 94; 3,3
20110119;09:00; 87; 3,3
20110119;10:00; 80; 2,8
20110119;11:00; 73; 1,6
20110119;12:00;179; 1,2
20110119;13:00;201; 1,1
20110119;14:00;216; 1,0
20110119;15:00;189; 3,3
20110119;16:00;169; 2,8
20110119;17:00;160; 2,1
20110119;18:00;156; 4,2
20110119;19:00;164; 2,2
20110119;20:00; 62; 1,7
20110119;21:00; 91; 2,4
20110119;22:00; 73; 1,9
20110119;23:00; 66; 1,8
20110120;00:00; 66; 1,9
20110120;01:00; 95; 2,0
20110120;02:00; 38; 2,4
20110120;03:00; 43; 1,9
20110120;04:00; 70; 1,9
20110120;05:00; 84; 3,7
20110120;06:00; 73; 1,9
20110120;07:00; 66; 2,2
20110120;08:00; 64; 1,4
20110120;09:00; 64; 1,0
20110120;10:00;237; 1,8
20110120;11:00;209; 2,8
20110120;12:00;210; 3,0
20110120;13:00;220; 2,5
20110120;14:00;189; 3,1
20110120;15:00;174; 3,3
20110120;16:00;165; 4,6
20110120;17:00;143; 4,4
20110120;18:00;141; 4,4
20110120;19:00;137; 2,5
20110120;20:00; 76; 1,0
20110120;21:00; 91; 0,8
20110120;22:00; 72; 2,0
20110120;23:00; 70; 2,0
20110121;00:00; 95; 1,1
20110121;01:00; 68; 1,2
20110121;02:00;319; 1,0
20110121;03:00;298; 2,4
20110121;04:00;285; 3,6
20110121;05:00;293; 2,6
20110121;06:00; 13; 0,6
20110121;07:00; 60; 2,3
20110121;08:00; 67; 2,1
20110121;09:00; 64; 2,2
20110121;10:00; 74; 1,3
20110121;11:00; 81; 0,8
20110121;12:00;201; 1,1
20110121;13:00;225; 3,4
20110121;14:00;214; 3,8
20110121;15:00;200; 3,5
20110121;16:00;204; 2,7
20110121;17:00; 40; 2,4
20110121;18:00; 39; 3,1
20110121;19:00; 47; 2,3
20110121;20:00; 29; 3,3
20110121;21:00; 10; 4,8
20110121;22:00;356; 2,2
20110121;23:00;333; 2,4
20110122;00:00;335; 3,2
20110122;01:00; 53; 2,2
20110122;02:00; 68; 1,6
20110122;03:00; 98; 1,0
20110122;04:00;355; 1,0
20110122;05:00;276; 0,5
20110122;06:00; 82; 1,1
20110122;07:00; 97; 2,0
20110122;08:00;111; 4,7
20110122;09:00;102; 4,7
20110122;10:00; 94; 4,5
20110122;11:00; 96; 3,8
20110122;12:00;133; 7,6
20110122;13:00;250;14,4
20110122;14:00;263; 7,7
20110122;15:00;264; 4,5
20110122;16:00;225; 4,3
20110122;17:00;225;13,3
20110122;18:00;215;14,2
20110122;19:00;211;13,2
20110122;20:00;212;12,3
20110122;21:00;214;12,0
20110122;22:00;232;11,0
20110122;23:00;294; 5,2
20110123;00:00;336; 2,6
20110123;01:00;337; 4,4
20110123;02:00;347; 2,0
20110123;03:00;352; 1,5
20110123;04:00;285; 2,4
20110123;05:00;333; 1,4
20110123;06:00;309; 4,9
20110123;07:00;309; 6,1
20110123;08:00;304; 7,0
20110123;09:00;307; 6,4
20110123;10:00;298; 7,4
20110123;11:00;311; 7,5
20110123;12:00;317; 6,9
20110123;13:00;333; 5,6
20110123;14:00;333; 5,2
20110123;15:00;315; 4,3
20110123;16:00;325; 3,6
20110123;17:00;328; 2,9
20110123;18:00; 14; 2,1
20110123;19:00;325; 2,5
20110123;20:00;348; 2,7
20110123;21:00;340; 2,7
20110123;22:00;340; 2,0
20110123;23:00; 15; 1,7
20110124;00:00;337; 3,5
20110124;01:00;324; 2,3
20110124;02:00;311; 4,0
20110124;03:00;299; 2,6
20110124;04:00;317; 2,4
20110124;05:00;330; 2,7
20110124;06:00;317; 3,3
20110124;07:00;314; 2,4
20110124;08:00;325; 2,6
20110124;09:00;297; 4,0
20110124;10:00;347; 5,3
20110124;11:00;331; 4,7
20110124;12:00;299; 3,4
20110124;13:00;336; 6,6
20110124;14:00;334; 5,7
20110124;15:00;335; 4,9
20110124;16:00;328; 4,6
20110124;17:00;301; 4,1
20110124;18:00;296; 5,5
20110124;19:00;290; 4,5
20110124;20:00;298; 4,2
20110124;21:00;310; 5,2
20110124;22:00;306; 6,7
20110124;23:00;326; 4,5
20110125;00:00;328; 6,5
20110125;01:00;314; 3,8
20110125;02:00;307; 4,0
20110125;03:00;318; 5,4
20110125;04:00;330; 5,6
20110125;05:00;325; 7,8
20110125;06:00;330; 5,3
20110125;07:00;328; 5,7
20110125;08:00;303; 5,2
20110125;09:00;315; 4,8
20110125;10:00;343; 5,5
20110125;11:00;347; 5,7
20110125;12:00;331; 6,2
20110125;13:00;353; 6,0
20110125;14:00; 18; 4,9
20110125;15:00;  8; 5,5
20110125;16:00;350; 2,8
20110125;17:00; 29; 2,5
20110125;18:00; 43; 2,3
20110125;19:00; 64; 2,5
20110125;20:00; 48; 2,3
20110125;21:00; 65; 1,6
20110125;22:00; 35; 0,3
20110125;23:00;337; 2,1
20110126;00:00; 24; 1,3
20110126;01:00; 64; 2,9
20110126;02:00; 73; 2,9
20110126;03:00; 71; 3,0
20110126;04:00; 62; 3,0
20110126;05:00; 68; 3,2
20110126;06:00; 65; 3,3
20110126;07:00; 66; 3,5
20110126;08:00; 62; 3,3
20110126;09:00; 77; 2,6
20110126;10:00; 43; 1,3
20110126;11:00;211; 1,6
20110126;12:00;227; 4,6
20110126;13:00;186; 4,0
20110126;14:00;194; 5,9
20110126;15:00;155; 5,5
20110126;16:00;152; 5,1
20110126;17:00;111; 2,7
20110126;18:00; 73; 3,0
20110126;19:00; 74; 2,9
20110126;20:00; 71; 3,7
20110126;21:00; 60; 4,3
20110126;22:00; 60; 4,0
20110126;23:00; 57; 4,0
20110127;00:00; 60; 3,2
20110127;01:00; 57; 3,9
20110127;02:00; 56; 3,4
20110127;03:00; 61; 4,0
20110127;04:00; 68; 4,3
20110127;05:00; 63; 4,8
20110127;06:00; 73; 4,2
20110127;07:00; 71; 3,7
20110127;08:00;106; 2,8
20110127;09:00;100; 2,7
20110127;10:00;117; 4,7
20110127;11:00;127; 8,2
20110127;12:00;134; 7,2
20110127;13:00;109; 4,2
20110127;14:00;134;10,9
20110127;15:00;132;11,5
20110127;16:00;113; 7,6
20110127;17:00;104; 5,2
20110127;18:00; 94; 4,6
20110127;19:00; 98; 5,5
20110127;20:00; 92; 5,0
20110127;21:00; 97; 4,3
20110127;22:00;109; 6,7
20110127;23:00;114; 7,5
20110128;00:00;106; 6,9
20110128;01:00;114; 7,1
20110128;02:00; 95; 4,5
20110128;03:00; 39; 5,7
20110128;04:00; 42; 7,2
20110128;05:00; 40; 7,2
20110128;06:00; 38; 5,4
20110128;07:00; 44; 5,6
20110128;08:00; 35; 6,4
20110128;09:00; 42; 4,9
20110128;10:00; 38; 7,0
20110128;11:00; 33; 5,8
20110128;12:00; 40; 7,2
20110128;13:00; 32; 3,7
20110128;14:00; 25; 4,3
20110128;15:00; 21; 3,4
20110128;16:00; 25; 2,8
20110128;17:00; 21; 3,0
20110128;18:00;  2; 1,4
20110128;19:00;  4; 5,0
20110128;20:00;  8; 2,6
20110128;21:00; 35; 3,4
20110128;22:00;353; 2,3
20110128;23:00;344; 3,0
20110129;00:00;332; 5,0
20110129;01:00;333; 4,6
20110129;02:00;336; 3,5
20110129;03:00;351; 2,7
20110129;04:00;357; 4,1
20110129;05:00; 13; 5,6
20110129;06:00;  9; 4,0
20110129;07:00;337; 3,9
20110129;08:00;323; 3,3
20110129;09:00;334; 3,7
20110129;10:00; 27; 2,2
20110129;11:00; 34; 1,3
20110129;12:00; 47; 2,3
20110129;13:00; 35; 2,3
20110129;14:00; 42; 3,5
20110129;15:00; 37; 3,0
20110129;16:00; 37; 2,8
20110129;17:00; 22; 1,8
20110129;18:00; 15; 2,1
20110129;19:00; 32; 1,3
20110129;20:00; 63; 0,7
20110129;21:00; 88; 0,8
20110129;22:00; 60; 1,9
20110129;23:00; 71; 0,6
20110130;00:00; 52; 1,5
20110130;01:00; 40; 1,3
20110130;02:00; 37; 1,7
20110130;03:00; 48; 0,9
20110130;04:00; 56; 1,2
20110130;05:00; 76; 1,4
20110130;06:00; 59; 2,5
20110130;07:00; 76; 2,1
20110130;08:00; 40; 1,7
20110130;09:00;353; 0,5
20110130;10:00;221; 1,7
20110130;11:00;225; 2,4
20110130;12:00;208; 2,2
20110130;13:00;187; 2,0
20110130;14:00;160; 2,7
20110130;15:00;132; 2,6
20110130;16:00;131; 1,9
20110130;17:00; 47; 1,7
20110130;18:00; 69; 2,0
20110130;19:00; 62; 2,4
20110130;20:00; 83; 1,0
20110130;21:00; 70; 1,9
20110130;22:00; 70; 2,5
20110130;23:00; 65; 2,5
20110131;00:00; 60; 2,5
20110131;01:00; 69; 2,8
20110131;02:00; 65; 2,9
20110131;03:00; 75; 3,0
20110131;04:00; 91; 2,4
20110131;05:00; 65; 1,6
20110131;06:00;333; 1,6
20110131;07:00; 11; 0,6
20110131;08:00;347; 0,5
20110131;09:00;303; 1,7
20110131;10:00;273; 1,9
20110131;11:00;285; 1,4
20110131;12:00;279; 2,4
20110131;13:00;250; 0,8
20110131;14:00;253; 1,9
20110131;15:00;269; 1,8
20110131;16:00; 93; 2,1
20110131;17:00; 34; 2,1
20110131;18:00; 31; 2,0
20110131;19:00; 54; 1,2
20110131;20:00;  1; 2,3
20110131;21:00; 42; 0,6
20110131;22:00; 17; 2,4
20110131;23:00; 46; 2,6
20110201;00:00; 45; 1,4
20110201;01:00; 61; 0,7
20110201;02:00;349; 1,7
20110201;03:00;310; 0,5
20110201;04:00;  2; 1,3
20110201;05:00; 51; 0,8
20110201;06:00; 75; 1,4
20110201;07:00; 54; 0,9
20110201;08:00; 45; 1,2
20110201;09:00; 93; 2,5
20110201;10:00; 73; 2,4
20110201;11:00; 91; 2,7
20110201;12:00;110; 3,7
20110201;13:00; 95; 2,6
20110201;14:00;106; 3,2
20110201;15:00;109; 2,7
20110201;16:00;105; 2,5
20110201;17:00; 73; 1,3
20110201;18:00; 59; 1,8
20110201;19:00; 87; 3,0
20110201;20:00; 82; 2,5
20110201;21:00; 54; 2,0
20110201;22:00; 65; 2,3
20110201;23:00; 58; 1,9
20110202;00:00; 47; 1,8
20110202;01:00; 38; 2,3
20110202;02:00; 42; 1,7
20110202;03:00; 78; 1,6
20110202;04:00; 76; 1,3
20110202;05:00; 56; 1,4
20110202;06:00; 82; 1,4
20110202;07:00; 95; 1,2
20110202;08:00; 74; 0,6
20110202;09:00; 75; 1,1
20110202;10:00; 90; 2,2
20110202;11:00;104; 2,7
20110202;12:00;100; 2,3
20110202;13:00;106; 2,6
20110202;14:00;107; 3,1
20110202;15:00; 37; 2,9
20110202;16:00; 91; 1,0
20110202;17:00; 63; 1,5
20110202;18:00; 33; 2,1
20110202;19:00;  3; 3,5
20110202;20:00;  7; 1,3
20110202;21:00;341; 1,0
20110202;22:00;318; 1,1
20110202;23:00; 37; 1,3
20110203;00:00; 16; 2,3
20110203;01:00; 14; 3,7
20110203;02:00; 16; 2,7
20110203;03:00;  5; 4,5
20110203;04:00;  7; 5,8
20110203;05:00;  4; 3,8
20110203;06:00;346; 4,9
20110203;07:00; 15; 7,2
20110203;08:00;  4; 6,8
20110203;09:00;  3; 7,4
20110203;10:00; 15; 5,5
20110203;11:00; 43; 5,3
20110203;12:00; 38; 6,8
20110203;13:00; 35; 6,7
20110203;14:00; 32; 6,1
20110203;15:00; 25; 4,9
20110203;16:00; 13; 3,9
20110203;17:00; 17; 3,0
20110203;18:00;331; 2,5
20110203;19:00;333; 4,9
20110203;20:00;334; 5,2
20110203;21:00;327; 5,1
20110203;22:00;336; 7,1
20110203;23:00; 10; 5,9
20110204;00:00;347; 3,5
20110204;01:00;348; 5,2
20110204;02:00;  8; 3,8
20110204;03:00;  7; 4,4
20110204;04:00;333; 5,1
20110204;05:00;327; 5,4
20110204;06:00;328; 4,6
20110204;07:00;346; 6,4
20110204;08:00;339; 5,1
20110204;09:00;343; 4,8
20110204;10:00;  8; 5,5
20110204;11:00; 13; 6,1
20110204;12:00;355; 5,7
20110204;13:00; 12; 6,2
20110204;14:00; 10; 7,7
20110204;15:00;  6; 6,9
20110204;16:00;356; 5,8
20110204;17:00;  3; 3,7
20110204;18:00;336; 4,8
20110204;19:00;353; 7,0
20110204;20:00;334; 5,2
20110204;21:00; 10; 8,6
20110204;22:00;  8; 5,2
20110204;23:00;  3; 3,2
20110205;00:00;349; 7,1
20110205;01:00;329; 6,2
20110205;02:00;333; 5,5
20110205;03:00;341; 7,4
20110205;04:00;321; 4,8
20110205;05:00;327; 7,3
20110205;06:00;  6; 2,5
20110205;07:00;187; 1,7
20110205;08:00; 37; 1,2
20110205;09:00;100; 0,7
20110205;10:00;168; 2,2
20110205;11:00;197; 2,6
20110205;12:00;202; 1,6
20110205;13:00;328; 2,6
20110205;14:00;  6; 1,5
20110205;15:00; 15; 3,9
20110205;16:00;  5; 2,2
20110205;17:00;357; 2,3
20110205;18:00; 68; 1,6
20110205;19:00;339; 0,9
20110205;20:00;291; 1,8
20110205;21:00; 19; 1,8
20110205;22:00;  9; 1,4
20110205;23:00; 37; 0,9
20110206;00:00; 29; 1,1
20110206;01:00;  -; 0,2
20110206;02:00; 65; 0,8
20110206;03:00; 45; 1,0
20110206;04:00; 50; 0,9
20110206;05:00; 49; 1,5
20110206;06:00; 28; 0,5
20110206;07:00; 62; 1,7
20110206;08:00;108; 0,4
20110206;09:00;154; 1,4
20110206;10:00;128; 1,6
20110206;11:00;168; 1,7
20110206;12:00;176; 2,4
20110206;13:00; 16; 4,3
20110206;14:00; 38; 2,9
20110206;15:00; 33; 3,5
20110206;16:00; 16; 4,1
20110206;17:00;  8; 9,5
20110206;18:00;  8; 6,8
20110206;19:00;  9; 4,5
20110206;20:00;221; 1,3
20110206;21:00;207; 1,6
20110206;22:00;337; 2,6
20110206;23:00;340; 5,0
20110207;00:00;301; 3,3
20110207;01:00;160; 0,9
20110207;02:00;333; 3,8
20110207;03:00;335; 4,4
20110207;04:00;332; 1,2
20110207;05:00;312; 0,7
20110207;06:00;282; 0,6
20110207;07:00;355; 3,1
20110207;08:00;307; 3,2
20110207;09:00;353; 3,5
20110207;10:00;267; 4,2
20110207;11:00;304; 0,5
20110207;12:00; 25; 4,2
