    DATA;  ORA;DIR; VEL
20160401;13:00;143; 6,4
20160401;13:10;147; 7,1
20160401;13:20;148; 9,1
20160401;13:30;148; 8,3
20160401;13:40;134; 7,0
20160401;13:50;120; 7,3
20160401;14:00;123; 7,9
20160401;14:10;126; 7,6
20160401;14:20;127; 8,2
20160401;14:30;132; 8,1
20160401;14:40;134; 7,8
20160401;14:50;130; 6,8
20160401;15:00;126; 7,4
20160401;15:10;126; 6,6
20160401;15:20;130; 7,0
20160401;15:30;126; 6,9
20160401;15:40;128; 6,7
20160401;15:50;120; 7,2
20160401;16:00;119; 6,8
20160401;16:10;126; 7,5
20160401;16:20;122; 6,6
20160401;16:30;120; 6,4
20160401;16:40;121; 6,6
20160401;16:50;124; 6,1
20160401;17:00;122; 6,2
20160401;17:10;124; 6,5
20160401;17:20;122; 5,7
20160401;17:30;117; 6,0
20160401;17:40;121; 5,5
20160401;17:50;122; 6,0
20160401;18:00;120; 5,8
20160401;18:10;118; 6,0
20160401;18:20;118; 5,3
20160401;18:30;119; 6,1
20160401;18:40;120; 5,6
20160401;18:50;116; 5,0
20160401;19:00;110; 4,0
20160401;19:10;119; 4,0
20160401;19:20;121; 4,1
20160401;19:30;123; 3,9
20160401;19:40;121; 4,4
20160401;19:50;122; 4,3
20160401;20:00;123; 4,9
20160401;20:10;134; 4,2
20160401;20:20;140; 4,3
20160401;20:30;129; 4,6
20160401;20:40;129; 5,3
20160401;20:50;125; 5,2
20160401;21:00;129; 4,7
20160401;21:10;126; 4,9
20160401;21:20;132; 4,7
20160401;21:30;136; 5,3
20160401;21:40;142; 5,5
20160401;21:50;143; 4,8
20160401;22:00;133; 3,9
20160401;22:10;118; 3,5
20160401;22:20;125; 3,6
20160401;22:30;116; 3,8
20160401;22:40;109; 4,3
20160401;22:50;112; 4,3
20160401;23:00;108; 4,1
20160401;23:10;109; 4,5
20160401;23:20;113; 4,0
20160401;23:30;108; 3,7
20160401;23:40;107; 3,1
20160401;23:50;106; 3,3
20160402;00:00; 98; 3,7
20160402;00:10;107; 4,0
20160402;00:20;102; 4,1
20160402;00:30; 85; 3,3
20160402;00:40; 80; 2,8
20160402;00:50; 81; 3,1
20160402;01:00; 78; 2,8
20160402;01:10; 84; 2,9
20160402;01:20; 80; 3,1
20160402;01:30; 92; 2,9
20160402;01:40;107; 3,1
20160402;01:50;112; 3,1
20160402;02:00;113; 3,4
20160402;02:10;108; 3,7
20160402;02:20;106; 4,8
20160402;02:30;113; 4,3
20160402;02:40;114; 3,9
20160402;02:50;114; 3,7
20160402;03:00;112; 3,2
20160402;03:10;100; 3,6
20160402;03:20; 82; 3,3
20160402;03:30; 86; 2,9
20160402;03:40; 86; 2,6
20160402;03:50; 87; 3,1
20160402;04:00; 90; 3,2
20160402;04:10; 80; 2,7
20160402;04:20; 75; 2,6
20160402;04:30; 72; 2,9
20160402;04:40; 78; 2,6
20160402;04:50; 74; 2,5
20160402;05:00; 75; 2,6
20160402;05:10; 78; 2,6
20160402;05:20; 68; 2,3
20160402;05:30; 71; 2,1
20160402;05:40; 70; 1,9
20160402;05:50; 70; 1,7
20160402;06:00; 72; 1,6
20160402;06:10; 84; 0,8
20160402;06:20;148; 2,2
20160402;06:30;124; 2,4
20160402;06:40;114; 2,3
20160402;06:50;118; 2,7
20160402;07:00;103; 2,5
20160402;07:10; 97; 2,0
20160402;07:20;124; 1,6
20160402;07:30;104; 1,4
20160402;07:40; 77; 1,8
20160402;07:50; 70; 1,9
20160402;08:00; 39; 1,2
20160402;08:10; 66; 1,1
20160402;08:20;109; 1,2
20160402;08:30;197; 0,7
20160402;08:40;267; 0,3
20160402;08:50;260; 0,4
20160402;09:00;  -; 0,1
20160402;09:10;219; 0,9
20160402;09:20;226; 2,1
20160402;09:30;227; 3,3
20160402;09:40;232; 2,5
20160402;09:50;238; 2,2
20160402;10:00;233; 2,8
20160402;10:10;240; 2,3
20160402;10:20;247; 2,9
20160402;10:30;241; 3,1
20160402;10:40;235; 3,4
20160402;10:50;229; 3,2
20160402;11:00;224; 3,2
20160402;11:10;223; 3,3
20160402;11:20;224; 3,5
20160402;11:30;219; 4,4
20160402;11:40;211; 3,7
20160402;11:50;216; 3,6
20160402;12:00;215; 3,6
20160402;12:10;216; 4,0
20160402;12:20;218; 4,4
20160402;12:30;221; 4,1
20160402;12:40;213; 4,9
20160402;12:50;214; 4,8
20160402;13:00;208; 4,3
20160402;13:10;203; 3,4
20160402;13:20;207; 2,7
20160402;13:30;215; 1,8
20160402;13:40;211; 1,0
20160402;13:50;233; 1,3
20160402;14:00;227; 2,3
20160402;14:10;236; 2,4
20160402;14:20;235; 2,4
20160402;14:30;233; 2,9
20160402;14:40;232; 3,6
20160402;14:50;227; 3,5
20160402;15:00;228; 2,9
20160402;15:10;232; 3,1
20160402;15:20;230; 2,9
20160402;15:30;228; 3,0
20160402;15:40;227; 2,7
20160402;15:50;230; 2,6
20160402;16:00;230; 2,6
20160402;16:10;236; 2,7
20160402;16:20;234; 2,1
20160402;16:30;237; 2,7
20160402;16:40;239; 3,4
20160402;16:50;235; 3,0
20160402;17:00;229; 3,5
20160402;17:10;236; 3,1
20160402;17:20;236; 3,2
20160402;17:30;238; 2,8
20160402;17:40;233; 2,6
20160402;17:50;228; 2,7
20160402;18:00;234; 2,6
20160402;18:10;229; 2,6
20160402;18:20;229; 2,4
20160402;18:30;222; 2,3
20160402;18:40;213; 3,1
20160402;18:50;212; 2,4
20160402;19:00;198; 1,5
20160402;19:10;186; 1,8
20160402;19:20;164; 1,7
20160402;19:30;151; 1,6
20160402;19:40;121; 1,6
20160402;19:50; 87; 1,4
20160402;20:00; 53; 1,7
20160402;20:10; 58; 2,2
20160402;20:20; 54; 2,0
20160402;20:30; 58; 2,1
20160402;20:40; 49; 2,4
20160402;20:50; 53; 2,3
20160402;21:00; 58; 2,1
20160402;21:10; 60; 1,7
20160402;21:20; 60; 1,6
20160402;21:30; 61; 1,5
20160402;21:40; 63; 1,1
20160402;21:50; 55; 1,1
20160402;22:00; 49; 2,0
20160402;22:10; 46; 2,4
20160402;22:20; 51; 2,1
20160402;22:30; 53; 2,2
20160402;22:40; 53; 2,0
20160402;22:50; 52; 2,0
20160402;23:00; 53; 2,1
20160402;23:10; 52; 2,4
20160402;23:20; 55; 1,8
20160402;23:30; 45; 1,0
20160402;23:40; 38; 0,7
20160402;23:50; 51; 0,7
20160403;00:00;  5; 0,3
20160403;00:10;  0; 1,1
20160403;00:20;352; 1,3
20160403;00:30;350; 0,9
20160403;00:40;300; 1,1
20160403;00:50;323; 1,3
20160403;01:00;335; 1,6
20160403;01:10;332; 1,8
20160403;01:20;347; 1,4
20160403;01:30;350; 1,4
20160403;01:40; 10; 0,9
20160403;01:50; 23; 0,3
20160403;02:00;  -; 0,0
20160403;02:10;  -; 0,0
20160403;02:20; 59; 0,9
20160403;02:30; 52; 1,4
20160403;02:40; 51; 1,1
20160403;02:50; 56; 1,4
20160403;03:00; 56; 1,8
20160403;03:10; 53; 1,8
20160403;03:20; 51; 2,0
20160403;03:30; 29; 1,2
20160403;03:40; 28; 0,8
20160403;03:50; 45; 0,6
20160403;04:00; 59; 0,9
20160403;04:10; 45; 1,1
20160403;04:20; 59; 0,9
20160403;04:30; 40; 1,1
20160403;04:40; 49; 2,8
20160403;04:50; 33; 2,8
20160403;05:00; 42; 2,6
20160403;05:10; 43; 3,0
20160403;05:20; 42; 2,7
20160403;05:30; 47; 2,6
20160403;05:40; 37; 1,9
20160403;05:50; 29; 1,4
20160403;06:00; 21; 1,2
20160403;06:10;  6; 0,9
20160403;06:20;358; 0,9
20160403;06:30;341; 0,1
20160403;06:40; 73; 0,5
20160403;06:50;233; 1,1
20160403;07:00;242; 3,6
20160403;07:10;244; 3,8
20160403;07:20;259; 2,8
20160403;07:30;242; 2,7
20160403;07:40;243; 2,8
20160403;07:50;237; 3,4
20160403;08:00;235; 3,3
20160403;08:10;235; 3,3
20160403;08:20;233; 3,6
20160403;08:30;232; 3,6
20160403;08:40;231; 3,5
20160403;08:50;228; 3,6
20160403;09:00;228; 3,2
20160403;09:10;224; 2,8
20160403;09:20;215; 2,6
20160403;09:30;209; 2,2
20160403;09:40;193; 1,7
20160403;09:50;192; 1,9
20160403;10:00;202; 1,9
20160403;10:10;218; 2,9
20160403;10:20;227; 3,1
20160403;10:30;223; 2,6
20160403;10:40;222; 2,6
20160403;10:50;223; 3,8
20160403;11:00;222; 4,0
20160403;11:10;217; 4,1
20160403;11:20;216; 4,3
20160403;11:30;212; 4,2
20160403;11:40;216; 4,3
20160403;11:50;223; 4,4
20160403;12:00;224; 4,0
20160403;12:10;217; 4,7
20160403;12:20;215; 4,6
20160403;12:30;211; 4,2
20160403;12:40;213; 3,8
20160403;12:50;219; 3,6
20160403;13:00;227; 3,9
20160403;13:10;230; 4,0
20160403;13:20;230; 4,4
20160403;13:30;226; 4,7
20160403;13:40;237; 4,6
20160403;13:50;240; 3,9
20160403;14:00;234; 3,6
20160403;14:10;231; 3,4
20160403;14:20;234; 3,2
20160403;14:30;239; 2,7
20160403;14:40;243; 2,6
20160403;14:50;245; 2,6
20160403;15:00;249; 2,8
20160403;15:10;243; 2,5
20160403;15:20;237; 2,8
20160403;15:30;243; 2,9
20160403;15:40;235; 3,1
20160403;15:50;239; 2,7
20160403;16:00;241; 2,5
20160403;16:10;244; 2,4
20160403;16:20;232; 1,3
20160403;16:30;242; 1,9
20160403;16:40;234; 2,4
20160403;16:50;237; 2,8
20160403;17:00;238; 2,0
20160403;17:10;274; 1,6
20160403;17:20;254; 1,7
20160403;17:30;261; 2,0
20160403;17:40;283; 1,9
20160403;17:50;282; 2,2
20160403;18:00;302; 1,4
20160403;18:10;291; 1,3
20160403;18:20;271; 2,1
20160403;18:30;276; 1,8
20160403;18:40;274; 1,5
20160403;18:50;287; 1,7
20160403;19:00;295; 1,2
20160403;19:10;299; 0,7
20160403;19:20;299; 0,7
20160403;19:30; 35; 0,7
20160403;19:40; 55; 1,1
20160403;19:50; 59; 1,4
20160403;20:00; 59; 1,2
20160403;20:10; 57; 0,3
20160403;20:20;  -; 0,0
20160403;20:30;  -; 0,0
20160403;20:40;  -; 0,0
20160403;20:50;  -; 0,0
20160403;21:00;  -; 0,0
20160403;21:10; 56; 0,7
20160403;21:20; 53; 1,4
20160403;21:30; 50; 1,9
20160403;21:40; 57; 1,8
20160403;21:50; 58; 1,7
20160403;22:00; 55; 1,8
20160403;22:10; 61; 1,2
20160403;22:20; 59; 1,7
20160403;22:30; 58; 2,6
20160403;22:40; 53; 3,2
20160403;22:50; 62; 3,0
20160403;23:00; 60; 3,1
20160403;23:10; 47; 2,9
20160403;23:20; 58; 3,1
20160403;23:30; 64; 3,4
20160403;23:40; 61; 3,7
20160403;23:50; 59; 3,6
20160404;00:00; 64; 2,4
20160404;00:10;282; 0,4
20160404;00:20;332; 0,3
20160404;00:30; 89; 0,5
20160404;00:40; 89; 0,5
20160404;00:50;117; 1,2
20160404;01:00; 16; 0,6
20160404;01:10;  8; 1,0
20160404;01:20; 36; 1,5
20160404;01:30; 42; 2,2
20160404;01:40; 40; 1,7
20160404;01:50; 37; 1,9
20160404;02:00; 29; 1,4
20160404;02:10; 50; 1,9
20160404;02:20; 52; 1,4
20160404;02:30; 45; 0,7
20160404;02:40; 58; 0,8
20160404;02:50; 49; 0,9
20160404;03:00; 49; 0,9
20160404;03:10; 43; 0,1
20160404;03:20;  -; 0,0
20160404;03:30;  -; 0,0
20160404;03:40;  -; 0,0
20160404;03:50;  -; 0,0
20160404;04:00;  -; 0,0
20160404;04:10;  -; 0,0
20160404;04:20; 47; 0,1
20160404;04:30; 37; 1,6
20160404;04:40; 39; 1,4
20160404;04:50; 54; 1,8
20160404;05:00; 58; 1,7
20160404;05:10; 56; 1,9
20160404;05:20; 60; 1,6
20160404;05:30; 27; 0,9
20160404;05:40; 10; 0,3
20160404;05:50;  -; 0,0
20160404;06:00;  -; 0,0
20160404;06:10;  -; 0,0
20160404;06:20;206; 0,6
20160404;06:30;146; 1,3
20160404;06:40;131; 1,0
20160404;06:50;176; 1,3
20160404;07:00;233; 2,2
20160404;07:10;231; 2,4
20160404;07:20;231; 2,4
20160404;07:30;230; 2,5
20160404;07:40;231; 2,5
20160404;07:50;213; 2,6
20160404;08:00;229; 2,4
20160404;08:10;219; 2,7
20160404;08:20;214; 3,1
20160404;08:30;206; 2,7
20160404;08:40;215; 2,7
20160404;08:50;213; 2,8
20160404;09:00;213; 2,4
20160404;09:10;219; 2,7
20160404;09:20;214; 2,7
20160404;09:30;221; 3,2
20160404;09:40;220; 3,4
20160404;09:50;220; 2,9
20160404;10:00;216; 2,9
20160404;10:10;225; 3,7
20160404;10:20;228; 4,0
20160404;10:30;221; 3,8
20160404;10:40;217; 3,8
20160404;10:50;219; 3,3
20160404;11:00;218; 3,4
20160404;11:10;220; 3,8
20160404;11:20;216; 3,9
20160404;11:30;208; 3,8
20160404;11:40;203; 3,6
20160404;11:50;196; 3,4
20160404;12:00;200; 3,7
20160404;12:10;209; 4,1
20160404;12:20;210; 4,1
20160404;12:30;211; 4,3
20160404;12:40;211; 4,6
20160404;12:50;208; 4,5
20160404;13:00;207; 4,1
20160404;13:10;212; 3,8
20160404;13:20;220; 3,8
20160404;13:30;222; 3,8
20160404;13:40;223; 4,6
20160404;13:50;221; 4,4
20160404;14:00;220; 4,3
20160404;14:10;222; 3,9
20160404;14:20;222; 3,7
20160404;14:30;223; 3,5
20160404;14:40;214; 3,7
20160404;14:50;208; 3,3
20160404;15:00;206; 3,4
20160404;15:10;209; 3,2
20160404;15:20;214; 3,2
20160404;15:30;216; 3,3
20160404;15:40;216; 3,3
20160404;15:50;209; 3,0
20160404;16:00;209; 3,0
20160404;16:10;198; 3,1
20160404;16:20;192; 3,1
20160404;16:30;191; 2,8
20160404;16:40;184; 3,2
20160404;16:50;191; 2,7
20160404;17:00;190; 2,7
20160404;17:10;185; 2,6
20160404;17:20;172; 2,4
20160404;17:30;166; 2,1
20160404;17:40;167; 1,9
20160404;17:50;160; 1,8
20160404;18:00;165; 1,8
20160404;18:10;162; 1,8
20160404;18:20;176; 1,4
20160404;18:30;188; 1,1
20160404;18:40;199; 1,0
20160404;18:50;206; 0,7
20160404;19:00;  -; 0,1
20160404;19:10;  -; 0,0
20160404;19:20; 42; 0,6
20160404;19:30; 41; 0,9
20160404;19:40; 51; 0,8
20160404;19:50; 50; 0,3
20160404;20:00; 46; 0,8
20160404;20:10; 53; 1,3
20160404;20:20; 44; 1,3
20160404;20:30; 54; 1,2
20160404;20:40; 44; 1,3
20160404;20:50; 38; 1,3
20160404;21:00; 27; 1,0
20160404;21:10; 43; 1,6
20160404;21:20; 41; 2,0
20160404;21:30; 43; 1,9
20160404;21:40; 45; 2,1
20160404;21:50; 45; 2,1
20160404;22:00; 42; 1,6
20160404;22:10; 41; 1,0
20160404;22:20; 57; 1,1
20160404;22:30; 59; 1,1
20160404;22:40; 46; 1,2
20160404;22:50; 48; 0,5
20160404;23:00; 50; 1,2
20160404;23:10; 53; 1,6
20160404;23:20; 49; 1,8
20160404;23:30; 49; 1,7
20160404;23:40; 45; 0,8
20160404;23:50; 48; 1,0
20160405;00:00; 59; 1,4
20160405;00:10; 54; 1,7
20160405;00:20; 51; 1,9
20160405;00:30; 58; 1,8
20160405;00:40; 56; 1,6
20160405;00:50; 64; 0,4
20160405;01:00;358; 0,2
20160405;01:10;359; 0,8
20160405;01:20;  -; 0,1
20160405;01:30; 58; 0,6
20160405;01:40; 55; 1,4
20160405;01:50; 56; 1,7
20160405;02:00; 52; 1,6
20160405;02:10; 52; 1,6
20160405;02:20; 59; 1,7
20160405;02:30; 55; 1,4
20160405;02:40; 48; 1,7
20160405;02:50; 55; 2,0
20160405;03:00; 52; 2,1
20160405;03:10; 47; 2,2
20160405;03:20; 46; 2,4
20160405;03:30; 46; 2,0
20160405;03:40; 51; 2,2
20160405;03:50; 46; 1,9
20160405;04:00; 53; 1,6
20160405;04:10; 48; 1,8
20160405;04:20; 37; 1,4
20160405;04:30; 49; 2,1
20160405;04:40; 51; 2,4
20160405;04:50; 49; 2,3
20160405;05:00; 53; 2,9
20160405;05:10; 46; 2,4
20160405;05:20; 41; 2,1
20160405;05:30; 43; 1,6
20160405;05:40; 34; 1,0
20160405;05:50; 69; 1,0
20160405;06:00; 66; 1,2
20160405;06:10; 63; 0,7
20160405;06:20; 69; 0,1
20160405;06:30;124; 0,6
20160405;06:40;142; 0,3
20160405;06:50;167; 0,4
20160405;07:00;  -; 0,1
20160405;07:10;  -; 0,0
20160405;07:20;212; 0,9
20160405;07:30;177; 1,4
20160405;07:40;180; 1,7
20160405;07:50;186; 2,1
20160405;08:00;187; 2,2
20160405;08:10;190; 2,4
20160405;08:20;188; 2,3
20160405;08:30;189; 2,4
20160405;08:40;195; 2,3
20160405;08:50;207; 2,4
20160405;09:00;203; 2,5
20160405;09:10;198; 2,6
20160405;09:20;200; 2,7
20160405;09:30;201; 2,8
20160405;09:40;201; 2,8
20160405;09:50;202; 3,2
20160405;10:00;202; 2,9
20160405;10:10;213; 3,0
20160405;10:20;218; 3,5
20160405;10:30;216; 3,8
20160405;10:40;217; 3,9
20160405;10:50;220; 4,1
20160405;11:00;219; 4,5
20160405;11:10;215; 4,4
20160405;11:20;211; 3,8
20160405;11:30;216; 3,8
20160405;11:40;221; 3,9
20160405;11:50;225; 4,3
20160405;12:00;223; 4,2
20160405;12:10;222; 4,3
20160405;12:20;224; 4,5
20160405;12:30;224; 3,8
20160405;12:40;225; 3,7
20160405;12:50;225; 2,7
20160405;13:00;227; 2,4
20160405;13:10;227; 3,1
20160405;13:20;226; 3,3
20160405;13:30;227; 3,3
20160405;13:40;227; 3,3
20160405;13:50;222; 2,6
20160405;14:00;230; 2,3
20160405;14:10;236; 2,3
20160405;14:20;233; 2,4
20160405;14:30;231; 2,5
20160405;14:40;235; 3,4
20160405;14:50;234; 4,1
20160405;15:00;227; 3,8
20160405;15:10;226; 3,5
20160405;15:20;227; 3,0
20160405;15:30;227; 3,2
20160405;15:40;209; 2,7
20160405;15:50;195; 3,4
20160405;16:00;178; 4,3
20160405;16:10;177; 5,2
20160405;16:20;178; 5,0
20160405;16:30;169; 4,6
20160405;16:40;181; 5,5
20160405;16:50;179; 4,6
20160405;17:00;171; 3,8
20160405;17:10;155; 3,5
20160405;17:20;166; 3,3
20160405;17:30;164; 2,9
20160405;17:40;162; 2,5
20160405;17:50;174; 2,2
20160405;18:00;175; 2,2
20160405;18:10;185; 2,8
20160405;18:20;170; 2,5
20160405;18:30;172; 2,4
20160405;18:40;176; 2,1
20160405;18:50;195; 2,1
20160405;19:00;177; 2,1
20160405;19:10;175; 1,5
20160405;19:20;135; 1,7
20160405;19:30;135; 1,7
20160405;19:40; 29; 1,8
20160405;19:50; 53; 1,3
20160405;20:00; 40; 1,3
20160405;20:10; 47; 1,2
20160405;20:20; 28; 1,2
20160405;20:30; 10; 1,2
20160405;20:40; 55; 1,1
20160405;20:50; 51; 1,1
20160405;21:00; 78; 1,6
20160405;21:10; 86; 0,8
20160405;21:20; 62; 0,6
20160405;21:30; 92; 1,6
20160405;21:40;104; 2,2
20160405;21:50; 69; 1,3
20160405;22:00; 97; 2,1
20160405;22:10; 79; 1,5
20160405;22:20; 90; 2,1
20160405;22:30; 89; 2,0
20160405;22:40; 98; 2,0
20160405;22:50; 53; 1,4
20160405;23:00; 79; 1,7
20160405;23:10; 26; 1,7
20160405;23:20; 17; 1,6
20160405;23:30; 58; 0,8
20160405;23:40; 64; 1,5
20160405;23:50; 98; 2,2
20160406;00:00; 55; 1,9
20160406;00:10; 55; 1,9
20160406;00:20; 26; 1,5
20160406;00:30; 38; 1,8
20160406;00:40; 40; 1,4
20160406;00:50; 62; 1,9
20160406;01:00; 86; 1,4
20160406;01:10; 57; 1,3
20160406;01:20; 61; 1,4
20160406;01:30; 31; 1,0
20160406;01:40; 28; 1,3
20160406;01:50; 39; 1,1
20160406;02:00; 40; 1,2
20160406;02:10; 34; 1,5
20160406;02:20; 27; 2,0
20160406;02:30; 29; 2,6
20160406;02:40; 33; 2,3
20160406;02:50; 25; 2,4
20160406;03:00; 23; 2,3
20160406;03:10; 14; 1,4
20160406;03:20;  9; 0,9
20160406;03:30; 12; 0,8
20160406;03:40; 91; 1,6
20160406;03:50; 75; 1,7
20160406;04:00; 69; 2,0
20160406;04:10; 92; 1,7
20160406;04:20;110; 1,7
20160406;04:30; 84; 1,9
20160406;04:40; 89; 2,5
20160406;04:50; 93; 1,8
20160406;05:00;116; 2,9
20160406;05:10;124; 3,5
20160406;05:20;129; 4,3
20160406;05:30; 99; 2,2
20160406;05:40; 74; 0,9
20160406;05:50; 74; 1,5
20160406;06:00; 88; 1,9
20160406;06:10; 72; 1,8
20160406;06:20; 83; 2,1
20160406;06:30; 76; 2,5
20160406;06:40; 44; 1,9
20160406;06:50; 85; 2,0
20160406;07:00; 84; 2,1
20160406;07:10;114; 2,4
20160406;07:20;132; 3,1
20160406;07:30;140; 2,4
20160406;07:40;124; 1,9
20160406;07:50;129; 1,2
20160406;08:00;191; 1,2
20160406;08:10;214; 0,9
20160406;08:20;201; 1,4
20160406;08:30;223; 2,2
20160406;08:40;221; 2,5
20160406;08:50;218; 2,5
20160406;09:00;216; 2,7
20160406;09:10;226; 2,7
20160406;09:20;221; 2,5
20160406;09:30;230; 2,5
20160406;09:40;234; 2,0
20160406;09:50;234; 2,3
20160406;10:00;226; 2,7
20160406;10:10;226; 2,7
20160406;10:20;228; 2,2
20160406;10:30;212; 1,8
20160406;10:40;214; 1,8
20160406;10:50;219; 2,1
20160406;11:00;216; 2,1
20160406;11:10;215; 2,1
20160406;11:20;217; 2,0
20160406;11:30;217; 2,1
20160406;11:40;216; 1,7
20160406;11:50;213; 1,5
20160406;12:00;220; 1,3
20160406;12:10;214; 1,8
20160406;12:20;231; 1,4
20160406;12:30;221; 1,8
20160406;12:40;224; 2,3
20160406;12:50;229; 2,3
20160406;13:00;233; 1,9
20160406;13:10;232; 2,0
20160406;13:20;231; 2,8
20160406;13:30;224; 3,4
20160406;13:40;225; 3,5
20160406;13:50;221; 4,3
20160406;14:00;221; 4,3
20160406;14:10;220; 4,0
20160406;14:20;221; 3,4
20160406;14:30;226; 3,3
20160406;14:40;223; 3,2
20160406;14:50;223; 2,8
20160406;15:00;208; 2,6
20160406;15:10;196; 3,5
20160406;15:20;191; 4,6
20160406;15:30;193; 5,4
20160406;15:40;187; 4,1
20160406;15:50;184; 3,4
20160406;16:00;194; 2,9
20160406;16:10;195; 2,5
20160406;16:20;199; 2,1
20160406;16:30;222; 2,3
20160406;16:40;219; 2,1
20160406;16:50;195; 2,0
20160406;17:00;194; 2,4
20160406;17:10;198; 2,6
20160406;17:20;207; 2,9
20160406;17:30;205; 3,0
20160406;17:40;205; 2,8
20160406;17:50;219; 1,2
20160406;18:00;234; 1,7
20160406;18:10;244; 2,0
20160406;18:20;233; 1,9
20160406;18:30;250; 1,3
20160406;18:40;265; 0,6
20160406;18:50;350; 0,9
20160406;19:00;  7; 1,0
20160406;19:10; 15; 1,1
20160406;19:20; 49; 0,9
20160406;19:30; 43; 1,4
20160406;19:40; 55; 2,0
20160406;19:50; 52; 2,5
20160406;20:00; 45; 2,6
20160406;20:10; 54; 2,2
20160406;20:20; 54; 2,2
20160406;20:30; 60; 1,9
20160406;20:40; 60; 1,1
20160406;20:50; 26; 0,6
20160406;21:00; 59; 0,7
20160406;21:10; 57; 0,8
20160406;21:20; 47; 1,2
20160406;21:30; 51; 2,1
20160406;21:40; 51; 3,1
20160406;21:50; 51; 3,1
20160406;22:00; 55; 3,2
20160406;22:10; 52; 3,3
20160406;22:20; 47; 3,2
20160406;22:30; 48; 2,9
20160406;22:40; 44; 2,9
20160406;22:50; 56; 2,6
20160406;23:00; 57; 3,1
20160406;23:10; 55; 3,3
20160406;23:20; 57; 3,0
20160406;23:30; 54; 2,8
20160406;23:40; 48; 2,4
20160406;23:50; 44; 2,4
20160407;00:00; 53; 2,5
20160407;00:10; 52; 2,5
20160407;00:20; 52; 2,3
20160407;00:30; 51; 2,3
20160407;00:40; 56; 2,3
20160407;00:50; 52; 2,5
20160407;01:00; 53; 2,6
20160407;01:10; 54; 2,8
20160407;01:20; 53; 3,2
20160407;01:30; 51; 3,4
20160407;01:40; 50; 3,3
20160407;01:50; 50; 3,3
20160407;02:00; 48; 2,8
20160407;02:10; 45; 1,4
20160407;02:20;259; 0,1
20160407;02:30; 79; 0,3
20160407;02:40; 42; 0,7
20160407;02:50; 47; 2,6
20160407;03:00; 50; 3,5
20160407;03:10; 46; 3,3
20160407;03:20; 47; 3,6
20160407;03:30; 47; 3,5
20160407;03:40; 47; 2,9
20160407;03:50; 49; 2,9
20160407;04:00; 53; 3,1
20160407;04:10; 55; 3,2
20160407;04:20; 55; 3,4
20160407;04:30; 54; 3,8
20160407;04:40; 50; 3,6
20160407;04:50; 57; 3,6
20160407;05:00; 56; 3,0
20160407;05:10; 53; 3,1
20160407;05:20; 55; 2,8
20160407;05:30; 53; 2,3
20160407;05:40; 48; 1,6
20160407;05:50; 50; 2,2
20160407;06:00; 51; 2,9
20160407;06:10; 50; 2,8
20160407;06:20; 51; 3,0
20160407;06:30; 51; 3,1
20160407;06:40; 51; 3,0
20160407;06:50; 49; 2,8
20160407;07:00; 48; 2,2
20160407;07:10; 49; 1,8
20160407;07:20; 51; 1,8
20160407;07:30; 53; 1,5
20160407;07:40; 57; 1,1
20160407;07:50; 68; 1,0
20160407;08:00; 70; 0,8
20160407;08:10; 41; 1,0
20160407;08:20; 49; 1,0
20160407;08:30; 71; 1,4
20160407;08:40; 73; 1,1
20160407;08:50; 75; 1,1
20160407;09:00; 61; 1,0
20160407;09:10; 82; 0,8
20160407;09:20;208; 2,3
20160407;09:30;222; 3,1
20160407;09:40;233; 2,0
20160407;09:50;242; 1,9
20160407;10:00;238; 2,5
20160407;10:10;234; 2,8
20160407;10:20;239; 2,9
20160407;10:30;238; 2,8
20160407;10:40;235; 3,3
20160407;10:50;240; 4,3
20160407;11:00;247; 3,4
20160407;11:10;242; 2,8
20160407;11:20;238; 3,4
20160407;11:30;236; 3,8
20160407;11:40;233; 3,5
20160407;11:50;233; 2,8
20160407;12:00;219; 3,1
20160407;12:10;219; 2,9
20160407;12:20;232; 2,5
20160407;12:30;232; 2,5
20160407;12:40;220; 2,4
20160407;12:50;229; 2,7
20160407;13:00;237; 3,1
20160407;13:10;245; 2,8
20160407;13:20;274; 1,8
20160407;13:30;275; 1,4
20160407;13:40;  2; 2,1
20160407;13:50; 31; 1,8
20160407;14:00; 86; 1,2
20160407;14:10;163; 1,7
20160407;14:20;220; 2,4
20160407;14:30;225; 2,2
20160407;14:40;239; 2,0
20160407;14:50;240; 0,4
20160407;15:00;  -; 0,0
20160407;15:10;  -; 0,0
20160407;15:20;198; 0,2
20160407;15:30;209; 0,6
20160407;15:40;150; 0,7
20160407;15:50;155; 0,6
20160407;16:00;231; 1,5
20160407;16:10;250; 0,4
20160407;16:20;360; 0,2
20160407;16:30;345; 1,0
20160407;16:40;  8; 2,3
20160407;16:50; 14; 2,4
20160407;17:00;350; 4,1
20160407;17:10; 12; 3,5
20160407;17:20; 51; 1,9
20160407;17:30;123; 1,8
20160407;17:40;173; 3,9
20160407;17:50;170; 2,3
20160407;18:00;135; 0,1
20160407;18:10;192; 0,5
20160407;18:20;204; 3,0
20160407;18:30;221; 5,7
20160407;18:40;238; 3,1
20160407;18:50;174; 1,2
20160407;19:00;123; 2,6
20160407;19:10;111; 2,0
20160407;19:20; 69; 0,8
20160407;19:30;352; 1,3
20160407;19:40; 18; 1,5
20160407;19:50; 22; 2,0
