    DATA;  ORA;DIR; VEL
20150101;11:00;  7; 5,3
20150101;11:10; 14; 5,7
20150101;11:20; 24; 6,7
20150101;11:30;  7; 6,6
20150101;11:40; 14; 6,2
20150101;11:50;  8; 5,4
20150101;12:00;  9; 5,9
20150101;12:10; 14; 5,4
20150101;12:20; 20; 6,0
20150101;12:30; 16; 5,9
20150101;12:40; 19; 5,1
20150101;12:50; 14; 4,5
20150101;13:00; 12; 5,1
20150101;13:10;  4; 5,5
20150101;13:20;  9; 4,6
20150101;13:30;  9; 5,1
20150101;13:40; 10; 5,0
20150101;13:50;  1; 4,6
20150101;14:00;357; 5,4
20150101;14:10;359; 4,2
20150101;14:20;355; 4,4
20150101;14:30;356; 4,7
20150101;14:40;  1; 4,0
20150101;14:50;355; 5,2
20150101;15:00;  4; 4,7
20150101;15:10;357; 5,0
20150101;15:20;  3; 5,0
20150101;15:30;354; 5,7
20150101;15:40;350; 4,9
20150101;15:50;354; 5,5
20150101;16:00;354; 6,2
20150101;16:10;356; 6,0
20150101;16:20;330; 3,7
20150101;16:30;332; 3,0
20150101;16:40;332; 3,1
20150101;16:50;320; 3,7
20150101;17:00;338; 3,5
20150101;17:10;318; 3,8
20150101;17:20;317; 3,9
20150101;17:30;324; 3,8
20150101;17:40;327; 3,9
20150101;17:50;320; 4,3
20150101;18:00;327; 5,1
20150101;18:10;327; 5,0
20150101;18:20;332; 3,8
20150101;18:30;313; 3,4
20150101;18:40;320; 2,9
20150101;18:50;326; 2,8
20150101;19:00;320; 2,9
20150101;19:10;310; 3,5
20150101;19:20;316; 4,4
20150101;19:30;321; 4,7
20150101;19:40;324; 4,5
20150101;19:50;330; 4,0
20150101;20:00;331; 4,8
20150101;20:10;327; 4,5
20150101;20:20;329; 4,5
20150101;20:30;329; 4,9
20150101;20:40;331; 4,4
20150101;20:50;332; 4,7
20150101;21:00;330; 4,3
20150101;21:10;343; 2,6
20150101;21:20;344; 2,1
20150101;21:30;328; 2,7
20150101;21:40;328; 3,2
20150101;21:50;340; 2,7
20150101;22:00;346; 2,6
20150101;22:10;345; 3,3
20150101;22:20;348; 3,1
20150101;22:30;350; 2,5
20150101;22:40;339; 2,7
20150101;22:50;325; 4,1
20150101;23:00;331; 3,8
20150101;23:10;336; 3,4
20150101;23:20;335; 3,2
20150101;23:30;350; 2,1
20150101;23:40;350; 2,1
20150101;23:50;350; 2,5
20150102;00:00;343; 3,6
20150102;00:10;329; 3,9
20150102;00:20;328; 4,1
20150102;00:30;327; 4,6
20150102;00:40;327; 4,3
20150102;00:50;333; 4,5
20150102;01:00;339; 3,9
20150102;01:10;335; 3,9
20150102;01:20;334; 3,9
20150102;01:30;333; 3,6
20150102;01:40;334; 3,5
20150102;01:50;333; 3,6
20150102;02:00;334; 4,3
20150102;02:10;336; 5,3
20150102;02:20;329; 5,1
20150102;02:30;327; 4,9
20150102;02:40;331; 5,4
20150102;02:50;332; 5,3
20150102;03:00;332; 5,4
20150102;03:10;329; 5,3
20150102;03:20;325; 4,9
20150102;03:30;324; 4,3
20150102;03:40;331; 4,6
20150102;03:50;339; 4,9
20150102;04:00;339; 4,7
20150102;04:10;342; 4,8
20150102;04:20;338; 5,0
20150102;04:30;329; 4,3
20150102;04:40;325; 4,7
20150102;04:50;322; 4,7
20150102;05:00;319; 5,2
20150102;05:10;316; 4,7
20150102;05:20;324; 4,5
20150102;05:30;329; 4,1
20150102;05:40;332; 4,6
20150102;05:50;333; 5,6
20150102;06:00;328; 5,1
20150102;06:10;328; 5,0
20150102;06:20;328; 4,9
20150102;06:30;325; 4,7
20150102;06:40;314; 4,0
20150102;06:50;310; 3,6
20150102;07:00;303; 2,2
20150102;07:10;295; 2,7
20150102;07:20;323; 2,8
20150102;07:30;328; 3,4
20150102;07:40;329; 3,8
20150102;07:50;324; 3,8
20150102;08:00;321; 2,4
20150102;08:10;314; 1,3
20150102;08:20;280; 2,3
20150102;08:30;259; 1,5
20150102;08:40;310; 3,5
20150102;08:50;325; 4,4
20150102;09:00;318; 5,0
20150102;09:10;326; 4,4
20150102;09:20;308; 4,1
20150102;09:30;295; 3,9
20150102;09:40;320; 3,7
20150102;09:50;326; 4,0
20150102;10:00;331; 5,1
20150102;10:10;328; 5,1
20150102;10:20;328; 5,1
20150102;10:30;312; 4,1
20150102;10:40;317; 5,0
20150102;10:50;332; 5,0
20150102;11:00;336; 4,8
20150102;11:10;331; 5,4
20150102;11:20;339; 4,9
20150102;11:30;326; 4,8
20150102;11:40;330; 5,3
20150102;11:50;339; 4,8
20150102;12:00;329; 3,8
20150102;12:10;341; 5,0
20150102;12:20;348; 5,7
20150102;12:30;351; 6,7
20150102;12:40;355; 6,9
20150102;12:50;357; 7,0
20150102;13:00;351; 5,5
20150102;13:10;358; 6,1
20150102;13:20;352; 6,1
20150102;13:30;347; 5,0
20150102;13:40;332; 4,6
20150102;13:50;329; 5,4
20150102;14:00;327; 6,1
20150102;14:10;326; 4,3
20150102;14:20;318; 5,4
20150102;14:30;329; 4,9
20150102;14:40;330; 5,2
20150102;14:50;342; 5,4
20150102;15:00;348; 7,1
20150102;15:10;325; 5,1
20150102;15:20;318; 4,8
20150102;15:30;295; 3,5
20150102;15:40;273; 3,6
20150102;15:50;277; 3,8
20150102;16:00;276; 3,9
20150102;16:10;275; 4,3
20150102;16:20;263; 5,6
20150102;16:30;284; 4,6
20150102;16:40;273; 5,8
20150102;16:50;275; 5,8
20150102;17:00;279; 5,1
20150102;17:10;282; 4,9
20150102;17:20;285; 5,2
20150102;17:30;286; 5,0
20150102;17:40;285; 3,8
20150102;17:50;288; 3,7
20150102;18:00;291; 3,0
20150102;18:10;277; 3,7
20150102;18:20;280; 4,6
20150102;18:30;287; 4,0
20150102;18:40;290; 3,5
20150102;18:50;284; 3,9
20150102;19:00;295; 3,4
20150102;19:10;296; 3,1
20150102;19:20;298; 3,9
20150102;19:30;303; 4,0
20150102;19:40;299; 4,2
20150102;19:50;292; 4,6
20150102;20:00;296; 4,6
20150102;20:10;288; 4,6
20150102;20:20;276; 4,6
20150102;20:30;271; 4,8
20150102;20:40;284; 4,6
20150102;20:50;292; 5,3
20150102;21:00;292; 4,7
20150102;21:10;294; 3,8
20150102;21:20;299; 4,5
20150102;21:30;295; 4,5
20150102;21:40;306; 4,6
20150102;21:50;302; 4,6
20150102;22:00;302; 4,5
20150102;22:10;302; 4,5
20150102;22:20;287; 3,3
20150102;22:30;273; 2,9
20150102;22:40;293; 2,9
20150102;22:50;316; 2,8
20150102;23:00;316; 2,2
20150102;23:10;322; 2,5
20150102;23:20;300; 1,7
20150102;23:30;294; 1,9
20150102;23:40;300; 1,9
20150102;23:50;306; 1,4
20150103;00:00;326; 1,4
20150103;00:10;354; 1,1
20150103;00:20;333; 0,7
20150103;00:30;353; 1,0
20150103;00:40;329; 1,6
20150103;00:50;300; 2,1
20150103;01:00;322; 3,0
20150103;01:10;337; 2,9
20150103;01:20;310; 1,5
20150103;01:30;262; 1,3
20150103;01:40;308; 1,0
20150103;01:50;298; 2,5
20150103;02:00;269; 3,1
20150103;02:10;257; 3,5
20150103;02:20;278; 1,8
20150103;02:30;302; 1,6
20150103;02:40;271; 2,2
20150103;02:50;303; 2,3
20150103;03:00;313; 2,2
20150103;03:10;294; 1,8
20150103;03:20;276; 2,8
20150103;03:30;275; 3,2
20150103;03:40;291; 3,5
20150103;03:50;305; 3,2
20150103;04:00;299; 3,3
20150103;04:10;310; 2,9
20150103;04:20;301; 2,0
20150103;04:30;296; 2,4
20150103;04:40;317; 2,3
20150103;04:50;312; 1,5
20150103;05:00;292; 4,2
20150103;05:10;303; 4,1
20150103;05:20;291; 2,6
20150103;05:30;267; 3,5
20150103;05:40;291; 2,3
20150103;05:50;324; 2,2
20150103;06:00;336; 2,3
20150103;06:10;312; 2,0
20150103;06:20;290; 1,7
20150103;06:30;307; 0,5
20150103;06:40;322; 1,1
20150103;06:50;324; 1,3
20150103;07:00;301; 1,3
20150103;07:10;301; 1,3
20150103;07:20;  -; 0,2
20150103;07:30;338; 0,3
20150103;07:40; 12; 0,7
20150103;07:50; 27; 1,1
20150103;08:00; 54; 0,8
20150103;08:10;307; 0,7
20150103;08:20;285; 0,4
20150103;08:30;249; 1,0
20150103;08:40;234; 1,7
20150103;08:50;255; 2,4
20150103;09:00;259; 1,7
20150103;09:10;233; 1,4
20150103;09:20;234; 1,4
20150103;09:30;267; 1,9
20150103;09:40;278; 2,0
20150103;09:50;261; 3,1
20150103;10:00;268; 2,7
20150103;10:10;267; 2,7
20150103;10:20;245; 2,5
20150103;10:30;254; 2,6
20150103;10:40;233; 3,3
20150103;10:50;240; 3,5
20150103;11:00;243; 3,6
20150103;11:10;236; 3,6
20150103;11:20;230; 2,8
20150103;11:30;233; 2,5
20150103;11:40;239; 3,5
20150103;11:50;241; 3,3
20150103;12:00;243; 3,4
20150103;12:10;238; 3,6
20150103;12:20;238; 3,6
20150103;12:30;238; 2,9
20150103;12:40;235; 2,7
20150103;12:50;235; 2,6
20150103;13:00;233; 2,4
20150103;13:10;235; 2,1
20150103;13:20;214; 2,0
20150103;13:30;181; 2,1
20150103;13:40;203; 1,8
20150103;13:50;205; 1,5
20150103;14:00;189; 2,2
20150103;14:10;178; 2,2
20150103;14:20;196; 2,1
20150103;14:30;210; 2,7
20150103;14:40;197; 3,8
20150103;14:50;171; 3,7
20150103;15:00;161; 4,1
20150103;15:10;162; 4,0
20150103;15:20;174; 3,7
20150103;15:30;185; 3,2
20150103;15:40;182; 2,7
20150103;15:50;167; 3,2
20150103;16:00;135; 2,5
20150103;16:10;119; 1,9
20150103;16:20; 95; 1,8
20150103;16:30; 72; 1,5
20150103;16:40; 54; 1,3
20150103;16:50; 38; 1,6
20150103;17:00; 44; 1,8
20150103;17:10; 44; 2,2
20150103;17:20; 48; 2,5
20150103;17:30; 54; 2,8
20150103;17:40; 50; 2,9
20150103;17:50; 56; 3,0
20150103;18:00; 52; 2,7
20150103;18:10; 37; 2,6
20150103;18:20; 48; 2,2
20150103;18:30; 29; 1,4
20150103;18:40; 59; 1,1
20150103;18:50;316; 0,3
20150103;19:00;218; 0,3
20150103;19:10;132; 1,0
20150103;19:20;101; 0,7
20150103;19:30;110; 1,3
20150103;19:40;122; 1,3
20150103;19:50;221; 4,6
20150103;20:00;229; 4,7
20150103;20:10;229; 4,9
20150103;20:20;231; 4,5
20150103;20:30;230; 4,2
20150103;20:40;233; 4,5
20150103;20:50;232; 4,0
20150103;21:00;243; 3,6
20150103;21:10;275; 2,9
20150103;21:20;314; 2,0
20150103;21:30;314; 2,0
20150103;21:40;356; 1,7
20150103;21:50; 12; 0,7
20150103;22:00;312; 0,5
20150103;22:10;129; 0,3
20150103;22:20; 61; 0,6
20150103;22:30; 70; 0,8
20150103;22:40; 47; 1,8
20150103;22:50; 55; 2,2
20150103;23:00; 43; 1,6
20150103;23:10; 50; 4,0
20150103;23:20; 50; 4,1
20150103;23:30; 52; 3,7
20150103;23:40; 63; 4,4
20150103;23:50; 54; 3,9
20150104;00:00; 59; 2,6
20150104;00:10; 47; 3,3
20150104;00:20; 53; 3,5
20150104;00:30; 56; 2,5
20150104;00:40; 48; 3,3
20150104;00:50; 57; 4,2
20150104;01:00; 56; 4,3
20150104;01:10; 55; 4,4
20150104;01:20; 57; 3,8
20150104;01:30; 57; 3,4
20150104;01:40; 57; 3,2
20150104;01:50; 55; 3,2
20150104;02:00; 51; 3,3
20150104;02:10; 39; 1,9
20150104;02:20; 66; 1,4
20150104;02:30; 56; 2,7
20150104;02:40; 54; 2,7
20150104;02:50; 56; 2,8
20150104;03:00; 53; 3,3
20150104;03:10; 53; 2,8
20150104;03:20; 57; 2,9
20150104;03:30; 57; 2,8
20150104;03:40; 56; 3,0
20150104;03:50; 22; 1,6
20150104;04:00; 50; 1,7
20150104;04:10; 45; 1,7
20150104;04:20; 36; 1,7
20150104;04:30; 19; 1,4
20150104;04:40;  4; 1,6
20150104;04:50; 20; 1,7
20150104;05:00; 10; 1,3
20150104;05:10; 43; 0,8
20150104;05:20; 21; 0,6
20150104;05:30; 22; 1,5
20150104;05:40; 25; 2,2
20150104;05:50; 33; 1,2
20150104;06:00; 41; 0,7
20150104;06:10; 31; 1,5
20150104;06:20; 11; 0,8
20150104;06:30; 72; 0,2
20150104;06:40; 94; 0,6
20150104;06:50; 12; 1,0
20150104;07:00; 10; 0,8
20150104;07:10;  6; 0,9
20150104;07:20;344; 1,2
20150104;07:30;340; 0,5
20150104;07:40;270; 1,5
20150104;07:50;278; 1,6
20150104;08:00;285; 1,1
20150104;08:10;315; 1,7
20150104;08:20;300; 3,1
20150104;08:30;286; 4,3
20150104;08:40;288; 3,3
20150104;08:50;287; 3,0
20150104;09:00;288; 4,3
20150104;09:10;295; 4,2
20150104;09:20;308; 4,8
20150104;09:30;321; 6,2
20150104;09:40;326; 6,5
20150104;09:50;325; 6,7
20150104;10:00;321; 6,3
20150104;10:10;321; 5,4
20150104;10:20;320; 6,0
20150104;10:30;320; 5,1
20150104;10:40;321; 5,5
20150104;10:50;322; 6,8
20150104;11:00;326; 7,4
20150104;11:10;320; 6,4
20150104;11:20;326; 5,9
20150104;11:30;323; 6,9
20150104;11:40;319; 6,8
20150104;11:50;319; 6,8
20150104;12:00;318; 8,2
20150104;12:10;332; 7,5
20150104;12:20;332; 8,9
20150104;12:30;329; 8,1
20150104;12:40;326; 8,4
20150104;12:50;322; 8,3
20150104;13:00;319; 7,5
20150104;13:10;317; 8,0
20150104;13:20;319; 7,9
20150104;13:30;338; 8,1
20150104;13:40;331; 8,0
20150104;13:50;331; 7,8
20150104;14:00;324; 8,9
20150104;14:10;332; 8,2
20150104;14:20;341; 7,9
20150104;14:30;351; 8,9
20150104;14:40;  2; 8,9
20150104;14:50;  6; 7,3
20150104;15:00;  5; 6,2
20150104;15:10;  2; 5,0
20150104;15:20;350; 5,6
20150104;15:30;334; 4,8
20150104;15:40;321; 3,5
20150104;15:50;317; 3,5
20150104;16:00;304; 3,8
20150104;16:10;329; 3,9
20150104;16:20;333; 2,1
20150104;16:30;355; 4,7
20150104;16:40;  0; 3,1
20150104;16:50;  6; 2,8
20150104;17:00; 16; 2,7
20150104;17:10; 10; 3,1
20150104;17:20;  9; 3,4
20150104;17:30;  4; 3,8
20150104;17:40;355; 3,0
20150104;17:50;359; 3,0
20150104;18:00;  0; 3,4
20150104;18:10;356; 3,3
20150104;18:20;358; 3,9
20150104;18:30;359; 3,8
20150104;18:40;359; 3,5
20150104;18:50;  3; 3,9
20150104;19:00;  2; 3,9
20150104;19:10;357; 3,6
20150104;19:20;355; 3,5
20150104;19:30;  2; 4,0
20150104;19:40; 13; 4,0
20150104;19:50;  9; 4,7
20150104;20:00; 12; 5,1
20150104;20:10;  6; 4,4
20150104;20:20;  5; 5,1
20150104;20:30;  5; 3,5
20150104;20:40;  7; 3,8
20150104;20:50;  9; 4,4
20150104;21:00;  8; 4,0
20150104;21:10; 10; 5,3
20150104;21:20;  9; 5,5
20150104;21:30;  7; 5,1
20150104;21:40;  2; 5,6
20150104;21:50;  2; 6,0
20150104;22:00;359; 4,9
20150104;22:10;356; 4,4
20150104;22:20;359; 4,8
20150104;22:30;  1; 5,0
20150104;22:40;  3; 4,5
20150104;22:50;  5; 4,1
20150104;23:00; 10; 3,9
20150104;23:10;  1; 4,0
20150104;23:20;359; 4,8
20150104;23:30;356; 4,6
20150104;23:40;354; 4,0
20150104;23:50;356; 3,5
20150105;00:00;359; 3,0
20150105;00:10;354; 3,6
20150105;00:20;352; 3,7
20150105;00:30;350; 4,5
20150105;00:40;350; 5,1
20150105;00:50;346; 5,1
20150105;01:00;355; 5,5
20150105;01:10;356; 5,3
20150105;01:20;354; 5,6
20150105;01:30;354; 6,3
20150105;01:40;339; 5,1
20150105;01:50;324; 4,9
20150105;02:00;338; 5,5
20150105;02:10;351; 6,9
20150105;02:20;334; 5,5
20150105;02:30;322; 4,2
20150105;02:40;330; 3,8
20150105;02:50;332; 4,1
20150105;03:00;332; 4,6
20150105;03:10;324; 5,4
20150105;03:20;324; 5,4
20150105;03:30;328; 3,8
20150105;03:40;323; 4,0
20150105;03:50;321; 4,1
20150105;04:00;337; 3,3
20150105;04:10;334; 3,1
20150105;04:20;332; 3,4
20150105;04:30;349; 5,6
20150105;04:40;355; 5,0
20150105;04:50;350; 4,1
20150105;05:00;319; 2,7
20150105;05:10;297; 2,8
20150105;05:20;349; 2,8
20150105;05:30;  9; 3,3
20150105;05:40;  3; 3,8
20150105;05:50;354; 5,1
20150105;06:00;357;11,6
20150105;06:10; 15;10,5
20150105;06:20;  5; 6,3
20150105;06:30;355; 5,6
20150105;06:40;353; 7,3
20150105;06:50;355; 7,8
20150105;07:00;351; 7,7
20150105;07:10;349; 7,3
20150105;07:20;339; 4,8
20150105;07:30;329; 4,4
20150105;07:40;356; 6,6
20150105;07:50;359; 5,0
20150105;08:00;  6; 5,5
20150105;08:10;  0; 6,9
20150105;08:20;354; 7,3
20150105;08:30;352; 8,9
20150105;08:40;328;10,1
20150105;08:50;341; 4,9
20150105;09:00;330; 3,2
20150105;09:10;351; 5,5
20150105;09:20;355;10,6
20150105;09:30;360; 9,1
20150105;09:40;  3; 9,5
20150105;09:50;358; 8,0
20150105;10:00;357; 8,9
20150105;10:10;360; 8,2
20150105;10:20;  2; 7,6
20150105;10:30;359; 6,6
20150105;10:40;356; 8,1
20150105;10:50;359;11,6
20150105;11:00;356; 9,6
20150105;11:10;356;10,2
20150105;11:20;359; 7,9
20150105;11:30;351; 8,5
20150105;11:40;  2; 8,3
20150105;11:50;  3; 9,9
20150105;12:00;360;10,8
20150105;12:10;353;11,0
20150105;12:20;357;10,3
20150105;12:30;358; 9,9
20150105;12:40;355; 9,1
20150105;12:50;349;13,6
20150105;13:00;347;10,8
20150105;13:10;  1; 6,3
20150105;13:20;353; 9,6
20150105;13:30;347;10,5
20150105;13:40;  2; 7,1
20150105;13:50;359; 7,8
20150105;14:00;354; 9,7
20150105;14:10;  0;10,3
20150105;14:20;348;12,5
20150105;14:30;345;11,7
20150105;14:40;342;10,6
20150105;14:50;350; 7,9
20150105;15:00;356; 9,5
20150105;15:10;356; 7,0
20150105;15:20;351; 6,8
20150105;15:30;344; 4,8
20150105;15:40;327; 5,0
20150105;15:50;318; 5,2
20150105;16:00;317; 5,1
20150105;16:10;352; 3,4
20150105;16:20;352; 5,2
20150105;16:30;345; 6,4
20150105;16:40;339; 8,5
20150105;16:50;334; 9,8
20150105;17:00;338; 9,6
20150105;17:10;340; 8,4
20150105;17:20;341; 6,4
20150105;17:30;344; 6,8
20150105;17:40;335; 6,7
20150105;17:50;324; 5,6
20150105;18:00;320; 5,3
20150105;18:10;315; 5,9
20150105;18:20;323; 5,2
20150105;18:30;320; 5,9
20150105;18:40;320; 4,7
20150105;18:50;325; 4,7
20150105;19:00;325; 4,4
20150105;19:10;331; 4,4
20150105;19:20;299; 4,6
20150105;19:30;296; 5,1
20150105;19:40;299; 5,3
20150105;19:50;322; 4,8
20150105;20:00;340; 3,9
20150105;20:10;349; 5,4
20150105;20:20;355; 6,4
20150105;20:30;332; 6,0
20150105;20:40;308; 5,5
20150105;20:50;315; 5,8
20150105;21:00;327; 4,6
20150105;21:10;317; 7,1
20150105;21:20;319; 7,8
20150105;21:30;316; 5,7
20150105;21:40;336; 4,0
20150105;21:50;332; 5,7
20150105;22:00;315; 4,1
20150105;22:10;322; 4,5
20150105;22:20;331; 4,0
20150105;22:30;327; 4,6
20150105;22:40;327; 4,6
20150105;22:50;331; 4,1
20150105;23:00;314; 3,6
20150105;23:10;326; 3,7
20150105;23:20;296; 2,3
20150105;23:30;276; 3,7
20150105;23:40;276; 4,5
20150105;23:50;278; 4,3
20150106;00:00;274; 5,4
20150106;00:10;283; 3,9
20150106;00:20;264; 3,1
20150106;00:30;271; 3,4
20150106;00:40;264; 3,3
20150106;00:50;278; 2,7
20150106;01:00;289; 3,0
20150106;01:10;302; 3,2
20150106;01:20;309; 2,3
20150106;01:30;327; 2,2
20150106;01:40;354; 1,7
20150106;01:50; 41; 1,8
20150106;02:00; 49; 1,8
20150106;02:10; 53; 1,5
20150106;02:20;358; 1,8
20150106;02:30;351; 1,9
20150106;02:40;336; 6,1
20150106;02:50;338; 7,2
20150106;03:00;322; 7,8
20150106;03:10;315; 9,2
20150106;03:20;320;11,7
20150106;03:30;320; 9,5
20150106;03:40;315; 7,6
20150106;03:50;318; 6,0
20150106;04:00;316; 5,9
20150106;04:10;300; 4,8
20150106;04:20;301; 4,6
20150106;04:30;315; 6,4
20150106;04:40;321; 6,9
20150106;04:50;319; 6,1
20150106;05:00;313; 5,8
20150106;05:10;309; 5,7
20150106;05:20;311; 5,3
20150106;05:30;298; 5,0
20150106;05:40;309; 4,6
20150106;05:50;303; 4,7
20150106;06:00;297; 4,3
20150106;06:10;313; 5,2
20150106;06:20;301; 4,2
20150106;06:30;300; 4,0
20150106;06:40;306; 3,5
20150106;06:50;306; 4,0
20150106;07:00;304; 4,2
20150106;07:10;316; 4,1
20150106;07:20;329; 5,7
20150106;07:30;329; 5,7
20150106;07:40;332; 6,5
20150106;07:50;329; 6,3
20150106;08:00;336; 5,6
20150106;08:10;323; 4,2
20150106;08:20;327; 3,9
20150106;08:30;333; 4,1
20150106;08:40;356; 6,9
20150106;08:50;355; 6,5
20150106;09:00;  1; 6,0
20150106;09:10;355; 6,9
20150106;09:20;358; 6,9
20150106;09:30;358; 7,2
20150106;09:40;  0; 7,5
20150106;09:50;356; 7,4
20150106;10:00;355; 8,5
20150106;10:10;355; 8,5
20150106;10:20;357; 8,2
20150106;10:30;358; 9,0
20150106;10:40;353; 8,1
20150106;10:50;351; 7,9
20150106;11:00;351; 8,7
20150106;11:10;353; 8,4
20150106;11:20;353; 9,4
20150106;11:30;354; 8,7
20150106;11:40;357; 8,8
20150106;11:50;351; 9,0
20150106;12:00;352; 8,2
20150106;12:10;342; 8,9
20150106;12:20;  0; 7,3
20150106;12:30;350; 8,7
20150106;12:40;350; 8,7
20150106;12:50;346; 9,4
20150106;13:00;350; 8,9
20150106;13:10;353; 8,7
20150106;13:20;352; 7,9
20150106;13:30;349; 9,0
20150106;13:40;353; 8,9
20150106;13:50;358; 8,6
20150106;14:00;357; 8,4
20150106;14:10;  2; 7,3
20150106;14:20;356; 7,9
20150106;14:30;346; 8,0
20150106;14:40;330; 8,1
20150106;14:50;331; 6,5
20150106;15:00;339; 7,0
20150106;15:10;337; 7,7
20150106;15:20;331; 6,5
20150106;15:30;329; 6,9
20150106;15:40;326; 6,3
20150106;15:50;325; 5,7
20150106;16:00;326; 5,3
20150106;16:10;320; 5,0
20150106;16:20;328; 4,5
20150106;16:30;327; 5,6
20150106;16:40;320; 5,6
20150106;16:50;314; 4,8
20150106;17:00;314; 4,4
20150106;17:10;323; 5,1
20150106;17:20;329; 4,7
20150106;17:30;333; 4,7
20150106;17:40;333; 4,7
20150106;17:50;324; 5,2
20150106;18:00;327; 4,7
20150106;18:10;320; 3,9
20150106;18:20;329; 4,8
20150106;18:30;333; 4,9
20150106;18:40;327; 5,1
20150106;18:50;323; 4,8
20150106;19:00;310; 4,9
20150106;19:10;312; 6,1
20150106;19:20;321; 6,0
20150106;19:30;324; 6,2
20150106;19:40;318; 6,3
20150106;19:50;322; 6,0
20150106;20:00;318; 5,6
20150106;20:10;318; 5,7
20150106;20:20;323; 5,4
20150106;20:30;323; 5,4
20150106;20:40;324; 6,4
20150106;20:50;316; 5,8
20150106;21:00;308; 5,7
20150106;21:10;315; 5,6
20150106;21:20;322; 5,7
20150106;21:30;327; 5,2
20150106;21:40;331; 5,0
20150106;21:50;338; 5,9
20150106;22:00;338; 5,0
20150106;22:10;320; 4,5
20150106;22:20;309; 4,6
20150106;22:30;308; 4,3
20150106;22:40;296; 4,2
20150106;22:50;327; 4,9
20150106;23:00;327; 5,8
20150106;23:10;323; 4,2
20150106;23:20;306; 3,5
20150106;23:30;304; 2,9
20150106;23:40;329; 3,3
20150106;23:50;354; 3,6
20150107;00:00;336; 4,0
20150107;00:10;324; 5,4
20150107;00:20;316; 4,9
20150107;00:30;316; 5,0
20150107;00:40;323; 4,9
20150107;00:50;329; 4,7
20150107;01:00;330; 4,6
20150107;01:10;333; 4,1
20150107;01:20;336; 4,3
20150107;01:30;331; 3,9
20150107;01:40;328; 3,4
20150107;01:50;334; 4,1
20150107;02:00;350; 3,7
20150107;02:10;353; 3,2
20150107;02:20;348; 3,2
20150107;02:30;357; 3,4
20150107;02:40;329; 3,0
20150107;02:50;341; 4,0
20150107;03:00;347; 3,3
20150107;03:10;359; 2,9
20150107;03:20;356; 3,4
20150107;03:30;357; 4,5
20150107;03:40;352; 5,1
20150107;03:50;347; 2,7
20150107;04:00;347; 2,7
20150107;04:10;339; 2,3
20150107;04:20;344; 2,8
20150107;04:30;350; 2,6
20150107;04:40;  1; 3,1
20150107;04:50;357; 4,5
20150107;05:00;356; 4,5
20150107;05:10;357; 4,3
20150107;05:20;359; 5,1
20150107;05:30;359; 5,1
20150107;05:40;347; 3,1
20150107;05:50;357; 2,4
20150107;06:00;356; 3,8
20150107;06:10;352; 4,4
20150107;06:20;350; 3,9
20150107;06:30;354; 3,6
20150107;06:40;357; 3,9
20150107;06:50;  3; 3,5
20150107;07:00; 18; 2,3
20150107;07:10; 41; 1,5
20150107;07:20; 72; 1,3
20150107;07:30; 32; 1,0
20150107;07:40; 78; 1,5
20150107;07:50; 79; 1,6
20150107;08:00;357; 2,1
20150107;08:10;  1; 1,9
20150107;08:20; 61; 0,8
20150107;08:30; 40; 1,1
20150107;08:40; 21; 0,7
20150107;08:50;349; 0,5
